sec,ofi_best,ofi_sum,ofi_integrated
34672,-0.03668,-0.775969,-2.62212
34673,-0.030164,-0.0333425,-0.0541266
34674,-0.0760935,-0.814286,-2.69556
34675,-0.0225674,-0.000969445,0.0101657
34676,0.0182764,0.0290992,0.121561
34677,0.0440064,0.0567205,0.224818
34678,0.00205014,0.00522864,0.055927
34679,0.176868,1.68903,5.65908
34680,-0.0167348,-0.420326,-1.37292
34681,-0.127315,-1.2505,-4.16158
34682,0.0125392,0.0334379,0.151403
34683,-0.0154634,-0.024999,-0.0515682
34684,-0.00352814,-0.00988516,-0.00104263
34685,0.0147165,-0.0107116,-0.0151119
34686,0.116365,0.913392,3.10185
34687,0.0765861,0.856258,2.94199
34688,0.0158925,0.0349636,0.156301
34689,-0.0111248,-0.012714,-0.00216457
34690,-0.00953552,-0.0363939,-0.0988931
34691,0.00397313,0.0294012,0.145649
34692,0.0320235,0.0410663,0.160729
34693,-0.0742658,-0.502824,-1.64816
34694,0.0189121,-0.359012,-1.23505
34695,-0.0284635,-0.0332313,-0.0675057
34696,-0.00174818,0.0109658,0.0792269
34697,0.00274941,-0.000429098,0.029362
34698,0,0.00794627,0.0653624
34699,-0.0531605,-0.0595175,-0.142336
34700,0.00368707,0.0148118,0.0881485
34701,-0.114394,-0.990423,-3.33903
34702,0.131749,1.01034,3.46814
34703,0.306154,1.0984,3.66439
34704,-0.0313719,-0.0410663,-0.0926755
34705,0.00683379,0.000476776,0.0300372
34706,-0.00292423,-0.0219953,-0.0492957
34707,-0.199833,-0.991519,-3.28932
34708,0.0359012,0.053383,0.203463
34709,-0.00101712,-0.0184989,-0.0377623
34710,-0.067591,-0.849456,-2.84942
34711,-0.0990423,-0.900662,-3.04398
34712,0.0327227,0.0486153,0.188145
34713,0,0.0139854,0.088948
34714,-0.137613,-0.875854,-2.93898
34715,0.0715959,0.797551,2.75238
34716,0.0119194,0.00715164,0.0534299
34717,-0.0899994,-0.836106,-2.82079
34718,0.00476776,0.00688147,0.0617804
34719,-0.00174818,-0.0129524,-0.0168335
34720,-0.206825,-1.64485,-5.56271
34721,0.0208192,0.0338193,0.131909
34722,-0.0135087,-0.0278119,-0.0625363
34723,0.0150979,0.0278119,0.12544
34724,-0.0163534,-0.0242997,-0.0438204
34725,-0.00238388,-0.00238388,0.0272417
34726,-0.0031944,0.0105368,0.0454495
34727,0.0215185,0.0294648,0.126662
34728,-0.0182764,-0.0309904,-0.0680953
34729,0.0181493,0.0358059,0.149375
34730,-0.025142,-0.037856,-0.0875182
34731,0.00444991,0.0108069,0.0718041
34732,0.0202948,0.0409551,0.173191
34733,-1.58925e-05,-1.58925e-05,0.0343933
34734,-0.0137153,-0.0153045,-0.0112426
34735,-0.00491079,-0.0302276,-0.0795426
34736,0.0203583,0.0457864,0.192132
34737,-0.00238388,0.00397313,0.0523498
34738,-0.0267154,-0.0585004,-0.1755
34739,0.015082,0.0373316,0.184502
34740,-0.10594,-0.892175,-3.09188
34741,0.00518097,0.0163057,0.109634
34742,0.128618,0.884801,3.09617
34743,-0.0270173,-0.0333743,-0.0661672
34744,-0.0702609,-0.833897,-2.89066
34745,0.0099964,0.0338352,0.154663
34746,-0.012714,-0.0301164,-0.0708097
34747,-0.00328975,-0.000111248,0.0372372
34748,0.0126664,0.0285589,0.132796
34749,-0.0106003,-0.0360284,-0.096378
34750,-0.135547,-0.862949,-2.8803
34751,0.014796,0.0259207,0.11101
34752,-0.00158925,0,0.0166227
34753,-0.102713,-0.817274,-2.76315
34754,0.0040367,0.00880446,0.0624949
34755,-0.00400492,-0.010346,-0.00233192
34756,0.0210576,0.0480749,0.200552
34757,0.0895703,0.794039,2.72752
34758,-0.00810519,-0.00969445,0.0064722
34759,-0.0127776,-0.0111883,0.00396043
34760,0.0147801,0.0354404,0.157614
34761,0,-0.00158925,0.0278018
34762,0.180682,0.916872,3.13405
34763,-0.0106957,-0.0106957,0.0053645
34764,-0.0313878,-0.0488695,-0.124384
34765,-0.0690054,-0.793006,-2.69829
34766,-0.00751717,-0.0186419,-0.0329433
34767,-0.0155906,-0.0205967,-0.030055
34768,0.0103778,0.0103778,0.0636122
34769,-0.00408438,-0.0152092,-0.0161453
34770,-0.433246,-1.80892,-6.00972
34771,-0.0909212,-0.845324,-2.9035
34772,0.259207,1.07225,3.6234
34773,-0.0180698,-0.0196591,-0.0236363
34774,-0.00230442,-0.00548292,0.0167596
34775,0.00236799,0.00395724,0.0476092
34776,-0.00397313,-0.00238388,0.0289842
34777,0.00607095,0.00473598,0.0471312
34778,0.159196,0.832626,2.82939
34779,-0.0496483,-0.0422424,-0.0762449
34780,-0.0080893,-0.0192141,-0.0305895
34781,0.0231713,0.0247924,0.112229
34782,-0.0351861,-0.0426238,-0.0976818
34783,0.0152092,0.0287655,0.127786
34784,0.0899835,0.82673,2.7822
34785,-0.0229806,-0.0258572,-0.0414503
34786,0.102284,0.8205,2.78536
34787,0.0105844,0.00581667,0.0637946
34788,-0.0335809,-0.0415272,-0.0928635
34789,0.0254757,0.039779,0.162995
34790,0,0.00476776,0.0533229
34791,-0.00764431,-0.0283046,-0.0691216
34792,0.0139219,0.0266359,0.123836
34793,0.0944652,0.730802,2.45687
34794,-0.0253645,-0.0407326,-0.085952
34795,-0.0170845,-0.020263,-0.0288451
34796,0.00677022,-0.00117605,0.0237519
34797,0.0125551,0.0205014,0.101145
34798,-0.00158925,-0.00158925,0.0295444
34799,1.58925e-05,0.00955141,0.0715525
34800,-0.334729,-3.53166,-12.1089
34801,0.00554649,0.0197862,0.104402
34802,0.030609,0.785298,2.78116
34803,-0.076014,-0.867558,-2.98776
34804,0.0143669,0.0254916,0.117721
34805,0.0592315,0.842654,2.97334
34806,-0.00953552,0.00144622,0.0884732
34807,-0.00476776,-0.00953552,3.24606e-05
34808,0.00154158,-0.0175295,-0.0245361
34809,-0.161452,-0.960847,-3.24472
34810,0.0447693,0.0638403,0.234933
34811,-0.00853429,-0.0161627,-0.0192
34812,0.000794627,0.0199133,0.111873
34813,-0.10149,-0.938152,-3.14617
34814,-0.0240136,-0.0175454,-0.031602
34815,0.0206603,0.0454209,0.172115
34816,-0.0203742,-0.031499,-0.0678005
34817,-0.00815287,-0.0145099,-0.0142489
34818,0.00826412,0.0176884,0.0947981
34819,0.00632523,0.0190393,0.101885
34820,0,0,0.0342313
34821,-1.58925e-05,-1.58925e-05,0.0340235
34822,0.131113,0.0951963,0.261218
34823,-0.0273987,-0.0511899,-0.134054
34824,0.0135087,0.0128888,0.0681742
34825,1.58925e-05,0.0254439,0.134384
34826,0.000158925,0.00491079,0.0532702
34827,-0.0179109,-0.0401128,-0.104468
34828,-0.00794627,-0.00794627,0.00322851
34829,0.00797805,0.0270491,0.151541
34830,-0.0128094,-0.0318804,-0.0774304
34831,-0.23815,-1.06008,-3.54854
34832,-0.0722951,-0.863584,-2.94494
34833,-0.00158925,0.00635701,0.0612615
34834,0.0222019,0.0335015,0.13968
34835,-0.0515395,-0.0691007,-0.181929
34836,-0.07158,-0.857259,-2.89749
34837,-0.0140967,-0.00376653,0.0343782
