session,side,size_normalisation,size,n,cost_bp,cost_sigma,cost_half_spreads,cost_sd,participating
MSFT_2024-04-01,buy,x_over_depth,0.009945718885985678,29637,0.4636170200271373,0.003518015215753006,0.999999999999953,0.2141352473976577,1.0
MSFT_2024-04-01,buy,x_over_depth,0.02154327732179099,29421,0.4585737647851664,0.0034797460239163014,0.9999999999999439,0.22002514964822317,1.0
MSFT_2024-04-01,buy,x_over_depth,0.03379893453479789,28061,0.4564292041165297,0.0034634726846352556,0.9999999999999641,0.2100589123833322,1.0
MSFT_2024-04-01,buy,x_over_depth,0.045763627653513016,30781,0.46616328738437546,0.0035373367827343364,0.9999999999999546,0.22674230427568942,1.0
MSFT_2024-04-01,buy,x_over_depth,0.06023028146512427,30165,0.4632723558459646,0.0035153998375824207,0.999999999999968,0.22626035585401516,1.0
MSFT_2024-04-01,buy,x_over_depth,0.0756998551439093,29745,0.46439082644360663,0.0035238870078348134,0.9999999999999987,0.22736370708481912,1.0
MSFT_2024-04-01,buy,x_over_depth,0.09130153864403213,24321,0.4551899638126521,0.0034540690905981754,0.9999999999999406,0.21702366472928195,1.0
MSFT_2024-04-01,buy,x_over_depth,0.10988582744891037,34664,0.46646680616180825,0.0035396399416589433,0.9999999999999309,0.23429064699999624,1.0
MSFT_2024-04-01,buy,x_over_depth,0.133989387634352,29929,0.4583367858984754,0.0034779477824946592,1.0000000000000218,0.22279304608830566,1.0
MSFT_2024-04-01,buy,x_over_depth,0.15876606265679352,29448,0.4567470180333745,0.003465884317830198,0.999999999999951,0.22870160910366882,1.0
MSFT_2024-04-01,buy,x_over_depth,0.184548331783403,25312,0.45666854619027775,0.003465288858375309,0.9999999999999343,0.22708429869965735,1.0
MSFT_2024-04-01,buy,x_over_depth,0.21514223658390433,33937,0.461839321185695,0.0035045256946546334,0.9999999999999187,0.23176367103206083,1.0
MSFT_2024-04-01,buy,x_over_depth,0.25701773758403607,29184,0.45795487951532865,0.003475049803324644,1.0000000000000149,0.23206048585908476,1.0
MSFT_2024-04-01,buy,x_over_depth,0.3010569147681148,30276,0.46598304383127587,0.003535969059948169,1.0000000000000138,0.23670598908943138,1.0
MSFT_2024-04-01,buy,x_over_depth,0.3522482881183298,29678,0.4568465465107903,0.003466639559080679,0.9999999999999666,0.23186792876891754,1.0
MSFT_2024-04-01,buy,x_over_depth,0.41202615983820007,29458,0.46232460578132434,0.0035082081276060703,0.9999999999999317,0.23677329627456664,1.0
