session,side,size_normalisation,size,n,cost_bp,cost_sigma,cost_half_spreads,cost_sd,participating
INTC_2024-12-02,sell,x_over_adv,7.065687323943648e-06,46216,2.0749172870629513,0.006672765822250519,1.005529634366837,0.30601361125724846,1.0
INTC_2024-12-02,sell,x_over_adv,8.891651463839197e-06,46216,2.0775566727308226,0.006681253872635042,1.006824872131338,0.3176003447614839,1.0
INTC_2024-12-02,sell,x_over_adv,1.1220417323416129e-05,46216,2.081438456501588,0.006693737374621569,1.0087241895200216,0.33165871889947846,1.0
INTC_2024-12-02,sell,x_over_adv,1.4104911399483013e-05,46216,2.0890297181951825,0.0067181502569531246,1.012423150000327,0.35322180168489,1.0
INTC_2024-12-02,sell,x_over_adv,1.775683967927411e-05,46216,2.098877065129169,0.0067498185265610945,1.0172237557345054,0.38326099565175265,1.0
INTC_2024-12-02,sell,x_over_adv,2.2361444901619406e-05,46216,2.1123705607459007,0.006793212514810847,1.0238219611721981,0.42150074748838434,1.0
INTC_2024-12-02,sell,x_over_adv,2.8130433053753173e-05,46216,2.132323198345569,0.006857378580161468,1.0335811826025774,0.46970930846500514,1.0
INTC_2024-12-02,sell,x_over_adv,3.543428961333537e-05,46216,2.160795037798277,0.006948941708186471,1.047508099834582,0.5314630412351435,1.0
INTC_2024-12-02,sell,x_over_adv,4.45905735612174e-05,46216,2.199485983015371,0.0070733686520867926,1.0663880598084858,0.6073046009685142,1.0
INTC_2024-12-02,sell,x_over_adv,5.615501311388921e-05,46216,2.254167779660828,0.007249220878115304,1.0930115978050539,0.6993497478483898,1.0
INTC_2024-12-02,sell,x_over_adv,7.070979973624505e-05,46216,2.3356606303036096,0.007511295280751682,1.1327204997308478,0.8093491823126563,1.0
INTC_2024-12-02,sell,x_over_adv,9.452672330010003e-05,69324,2.503966606402055,0.008052553658612094,1.2149274146897253,0.9789927082015927,1.0
INTC_2024-12-02,sell,x_over_adv,0.00012572689316875008,46216,2.769346364805893,0.00890599345249459,1.3445868182122451,1.1703453492582283,1.0
INTC_2024-12-02,sell,x_over_adv,0.00015825022545761427,46216,3.0835932584659678,0.009916585992658683,1.4980851511518627,1.3351699654061993,1.0
INTC_2024-12-02,sell,x_over_adv,0.00019924179723584913,46216,3.488580102846454,0.011218990859827352,1.6958233910195404,1.5065253542034405,1.0
INTC_2024-12-02,sell,x_over_adv,0.00025084513162420164,46216,3.979890698512597,0.012799005914553298,1.9355909663357243,1.6934816442805316,1.0
INTC_2024-12-02,sell,x_over_adv,0.0003157859432083129,46216,4.570527499112958,0.014698445993915807,2.22361655487693,1.9158514909555793,1.0
INTC_2024-12-02,sell,x_over_adv,0.00039752992803476485,46214,5.28611862044905,0.016999729041162658,2.572407617246634,2.1783278740079277,0.9999567249437424
INTC_2024-12-02,sell,x_over_adv,0.0005004994170702106,46212,6.148388161896294,0.019772717999137556,2.9925177050803167,2.4780706546940463,0.9999134498874849
