session,model,decile,predicted,realised,realised_se,n,ratio
INTC_2024-04-01,propagator_scaled,2,-7.612823775885326e-06,7.598930712681475e-05,7.548968285476882e-06,86,-9.981750446860651
INTC_2024-04-01,propagator_scaled,3,-4.537380697576495e-06,7.383581245682233e-05,6.186369377529653e-06,84,-16.272783215272085
INTC_2024-04-01,propagator_scaled,4,-1.827496661670286e-06,1.537751612231484e-05,5.211260019668497e-06,88,-8.414524877030516
INTC_2024-04-01,propagator_scaled,5,2.22902697645511e-06,2.2815140824837344e-05,5.326629248514393e-06,84,10.235470932308303
INTC_2024-04-01,propagator_scaled,6,4.898959224859649e-06,5.907445958738954e-05,6.470289883777958e-06,84,12.058573438949571
INTC_2024-04-01,propagator_scaled,7,9.089865138931493e-06,0.00011139330324711384,1.1713421778397542e-05,85,12.25467061882153
INTC_2024-04-01,propagator_scaled,8,1.8860052869008927e-05,0.00020932524354577185,1.798693315090257e-05,85,11.098868332958796
INTC_2024-04-01,propagator_scaled,9,5.5201102667617675e-05,0.0004153179071331015,2.9345151797156656e-05,86,7.523724836328989
INTC_2024-10-01,propagator_scaled,0,-7.720579490130699e-05,0.0008820684605643674,8.190239725281441e-05,63,-11.42489966837237
INTC_2024-10-01,propagator_scaled,1,-1.6184993988239763e-05,0.00036970421406943004,5.54834715675626e-05,62,-22.842406635310596
INTC_2024-10-01,propagator_scaled,2,-5.948764779755403e-06,0.00018488425934060082,2.4918575093726124e-05,62,-31.07943685549502
INTC_2024-10-01,propagator_scaled,3,-4.27187984761896e-06,0.00015835076669852566,1.5103659801473222e-05,64,-37.068169599102006
INTC_2024-10-01,propagator_scaled,4,-2.5418973869094138e-06,5.777620381905844e-05,1.250896887088778e-05,61,-22.72955789505968
INTC_2024-10-01,propagator_scaled,5,2.630858121511369e-06,6.040456723436478e-05,1.2583144925222664e-05,62,22.960024617239224
INTC_2024-10-01,propagator_scaled,6,4.32721516134381e-06,0.00018555173527459238,1.6717957730066605e-05,63,42.880173126628065
INTC_2024-10-01,propagator_scaled,7,6.2430713906895545e-06,0.00021331869648961147,2.6819710783362234e-05,62,34.16887027877639
INTC_2024-10-01,propagator_scaled,8,1.4779619566711636e-05,0.0004693587569776118,3.945260015662924e-05,62,31.757160924138788
INTC_2024-10-01,propagator_scaled,9,6.612395618472428e-05,0.0007553600614033888,5.8298887682661416e-05,63,11.423394863023779
INTC_2024-12-02,propagator_scaled,0,-4.432163907134979e-05,0.000826063385961634,5.107733905854959e-05,191,-18.637925024203682
INTC_2024-12-02,propagator_scaled,1,-7.682043770733329e-06,0.0003504553377015554,2.6044150427528676e-05,190,-45.620065201490114
INTC_2024-12-02,propagator_scaled,2,-4.953052833073488e-06,0.0001842704627233092,1.4722100421475244e-05,190,-37.20341149863426
INTC_2024-12-02,propagator_scaled,3,-3.609904392871381e-06,0.0001237893302950186,1.0770286263945979e-05,191,-34.2915813891
INTC_2024-12-02,propagator_scaled,4,-2.1930153856750122e-06,6.451104885437945e-05,7.58912085461888e-06,190,-29.416596561871767
INTC_2024-12-02,propagator_scaled,5,2.541463978638392e-06,6.849264503563677e-05,8.89221072446288e-06,194,26.950075079298273
INTC_2024-12-02,propagator_scaled,6,3.9342175178481445e-06,0.00015358628778563326,1.2809205346879162e-05,188,39.038585713389494
INTC_2024-12-02,propagator_scaled,7,4.919246938750439e-06,0.000224126751891213,1.6600491193395088e-05,189,45.561191516062514
INTC_2024-12-02,propagator_scaled,8,7.096057611284859e-06,0.0004083072887063134,2.6430688682404882e-05,190,57.54001884891442
INTC_2024-12-02,propagator_scaled,9,3.153026922769763e-05,0.0007288896075007668,4.1241261206875445e-05,191,23.117138716356944
AAPL_2024-02-01,propagator_scaled,0,-4.9235909365271864e-06,0.00011198941143944191,3.944911828822092e-06,501,-22.745474366810964
AAPL_2024-02-01,propagator_scaled,1,-2.009420077381519e-06,6.164297631718433e-05,2.7302173740585044e-06,502,-30.67699830963741
AAPL_2024-02-01,propagator_scaled,2,-1.486057931163031e-06,3.42842115805174e-05,1.2177546369513453e-06,499,-23.07057542076143
AAPL_2024-02-01,propagator_scaled,3,-1.1972383538387012e-06,2.1770000895304447e-05,7.576423969813846e-07,621,-18.183514440130796
AAPL_2024-02-01,propagator_scaled,4,-7.379897668530755e-07,1.1677984820665239e-05,8.941755320975892e-07,379,-15.824047087349626
AAPL_2024-02-01,propagator_scaled,5,8.850089201623011e-07,1.2917240379019771e-05,6.682763211668591e-07,654,14.595604727521716
AAPL_2024-02-01,propagator_scaled,6,1.2481009594066776e-06,2.3660651830788398e-05,1.1804194132190205e-06,382,18.957322043912377
AAPL_2024-02-01,propagator_scaled,7,1.459207633554782e-06,3.615338531368233e-05,1.5114299207214202e-06,465,24.77603905183042
AAPL_2024-02-01,propagator_scaled,8,2.1000337484354256e-06,5.8731766317356844e-05,2.175148591483675e-06,499,27.967058320426226
AAPL_2024-02-01,propagator_scaled,9,5.489887644749464e-06,0.00011373374840378736,3.667724598518561e-06,501,20.71695374541271
AAPL_2024-04-01,propagator_scaled,0,-1.0758920285945158e-05,9.857288978255324e-05,5.176967924015485e-06,239,-9.161968595614866
AAPL_2024-04-01,propagator_scaled,1,-3.734940806679142e-06,4.4300376602586775e-05,2.767684761671043e-06,239,-11.861065247236324
AAPL_2024-04-01,propagator_scaled,2,-2.229136619960408e-06,2.802721733878158e-05,1.6074434102163563e-06,255,-12.573126782726927
AAPL_2024-04-01,propagator_scaled,3,-1.4817156821660814e-06,1.8200011816471174e-05,1.215756979554839e-06,223,-12.283066201921446
AAPL_2024-04-01,propagator_scaled,4,-7.87330536029164e-07,1.038091105550259e-05,9.935101468010584e-07,238,-13.184946576386903
AAPL_2024-04-01,propagator_scaled,5,9.007250703733967e-07,1.0638458603044595e-05,8.685791944599568e-07,282,11.81099422339206
AAPL_2024-04-01,propagator_scaled,6,1.6583073771460417e-06,2.3983072247127725e-05,1.2952894325060189e-06,195,14.46238048364879
AAPL_2024-04-01,propagator_scaled,7,2.409991089476306e-06,3.101876367364423e-05,1.6810387510315168e-06,238,12.870903883874794
AAPL_2024-04-01,propagator_scaled,8,4.120851341458524e-06,5.291718361503677e-05,2.7531631123058676e-06,239,12.84132312239815
AAPL_2024-04-01,propagator_scaled,9,1.1399413522056613e-05,9.746534047751691e-05,4.878699329332798e-06,239,8.550031130016661
AAPL_2024-06-03,propagator_scaled,0,-2.1819822513808174e-05,0.0001123308537520755,4.179421306364726e-06,422,-5.148110333206858
AAPL_2024-06-03,propagator_scaled,1,-9.654639187888293e-06,5.5506864046767315e-05,2.1519111443876085e-06,422,-5.7492427180914705
AAPL_2024-06-03,propagator_scaled,2,-6.4362680831213265e-06,3.229598655124168e-05,1.2318263897908218e-06,422,-5.017812517153488
AAPL_2024-06-03,propagator_scaled,3,-4.305856849613798e-06,2.140489685677909e-05,8.128312787727216e-07,552,-4.97111204676926
AAPL_2024-06-03,propagator_scaled,4,-1.8533970156972784e-06,1.3721830940561436e-05,8.44656974529273e-07,292,-7.403611220016483
AAPL_2024-06-03,propagator_scaled,5,2.3538029460194776e-06,1.0136083922911746e-05,6.147072961239131e-07,551,4.306258491201612
AAPL_2024-06-03,propagator_scaled,6,4.715898237637431e-06,2.0828946168954564e-05,1.1658337385728108e-06,293,4.416750557236249
AAPL_2024-06-03,propagator_scaled,7,7.139028283650863e-06,3.044871628401018e-05,1.2045983286137107e-06,422,4.265106548707895
AAPL_2024-06-03,propagator_scaled,8,1.2670679198822934e-05,5.8886525367081556e-05,2.32876240856284e-06,422,4.647463994870293
AAPL_2024-06-03,propagator_scaled,9,3.0263934800781533e-05,0.00012646563288895403,4.611338420205245e-06,422,4.178757115406163
AAPL_2024-08-01,propagator_scaled,0,-4.295433896107747e-06,0.00018336413830976318,4.587794058358367e-06,832,-42.68815275586391
AAPL_2024-08-01,propagator_scaled,1,-2.0412135853532476e-06,8.423204726657787e-05,2.3455565201005838e-06,850,-41.265670516297725
AAPL_2024-08-01,propagator_scaled,2,-1.2887989028501e-06,4.746031701435224e-05,1.6346974506786302e-06,814,-36.825230770600946
AAPL_2024-08-01,propagator_scaled,3,-8.130498570352111e-07,2.508348189645591e-05,1.0434011237863695e-06,838,-30.851099326089187
AAPL_2024-08-01,propagator_scaled,4,-3.1116867349304475e-07,1.2867760325589747e-05,7.057383170750014e-07,881,-41.353006975740335
AAPL_2024-08-01,propagator_scaled,5,3.460230064009379e-07,1.6774569419026625e-05,7.183927418296308e-07,777,48.4781910703067
AAPL_2024-08-01,propagator_scaled,6,7.788463291064176e-07,2.2940142993399552e-05,9.190187529074771e-07,831,29.45400412905474
AAPL_2024-08-01,propagator_scaled,7,1.1330203536368894e-06,4.3620594544065604e-05,1.325108059831954e-06,864,38.49939182826467
AAPL_2024-08-01,propagator_scaled,8,1.7854953493554979e-06,8.516489263329809e-05,2.298264998237665e-06,801,47.698187880489115
AAPL_2024-08-01,propagator_scaled,9,4.120062276460623e-06,0.00019054861694888357,4.92888034898698e-06,831,46.248965225005314
AAPL_2024-10-01,propagator_scaled,0,-7.887890415759089e-06,0.00011636064296895194,3.4749537582975753e-06,687,-14.751807750330418
AAPL_2024-10-01,propagator_scaled,1,-3.4111353529800774e-06,6.572731224792511e-05,1.9923096030153277e-06,688,-19.268456231296604
AAPL_2024-10-01,propagator_scaled,2,-2.368193436714322e-06,3.7548875503558845e-05,1.1814278918689202e-06,685,-15.8554934413022
AAPL_2024-10-01,propagator_scaled,3,-1.903845338984021e-06,1.787026110231451e-05,7.117518249857451e-07,690,-9.386403788372274
AAPL_2024-10-01,propagator_scaled,4,-1.2732542165041946e-06,1.4457267667183534e-05,6.46173485822408e-07,683,-11.354580632669679
AAPL_2024-10-01,propagator_scaled,5,1.1868491118208283e-06,1.5948157204723462e-05,5.896217763515959e-07,693,13.437392374382181
AAPL_2024-10-01,propagator_scaled,6,1.8381496083580465e-06,2.0599376837695665e-05,7.644656839966197e-07,734,11.206583372773641
AAPL_2024-10-01,propagator_scaled,7,2.2386163443170496e-06,3.4452650161467735e-05,1.3361895481604539e-06,633,15.390153944390345
AAPL_2024-10-01,propagator_scaled,8,3.016763153811666e-06,5.598646580767888e-05,1.7056485763000058e-06,686,18.558455852571736
AAPL_2024-10-01,propagator_scaled,9,6.220248681692918e-06,0.00010700136905096032,3.1146490357646233e-06,687,17.202104694926533
MSFT_2024-06-03,sqrt,0,1.361137528272684e-05,1.2240299108346298e-05,1.154135258568475e-06,278,0.8992698279269054
MSFT_2024-06-03,sqrt,1,2.796513692053663e-05,1.9565395279015035e-05,1.1670952361789483e-06,280,0.6996352399278577
MSFT_2024-06-03,sqrt,2,4.2138665687910965e-05,3.4171036036357385e-05,2.2599488953749008e-06,276,0.8109187958023221
MSFT_2024-06-03,sqrt,3,5.9594775719502785e-05,3.5283234260581705e-05,2.6611289125993187e-06,262,0.5920524716235325
MSFT_2024-06-03,sqrt,4,7.945138710737678e-05,2.8662139374204666e-05,2.254159559143372e-06,278,0.3607506478831946
MSFT_2024-06-03,sqrt,5,9.446104960536043e-05,5.742829784460302e-05,3.43541355987679e-06,271,0.6079574394369646
MSFT_2024-06-03,sqrt,6,0.00011719273579817337,7.408793718110442e-05,4.378322421843465e-06,272,0.6321888185006361
MSFT_2024-06-03,sqrt,7,0.00014414493845013267,8.817390722176708e-05,4.378999562914742e-06,273,0.6117031105623669
MSFT_2024-06-03,sqrt,8,0.00018283666935077616,0.0001206673407054232,5.936824656870073e-06,273,0.6599734130680331
MSFT_2024-06-03,sqrt,9,0.00029278833590785984,0.00016450983486118305,9.05177002700386e-06,274,0.5618729118804586
MSFT_2024-02-01,sqrt,0,1.2654433940598238e-05,1.576192475681128e-05,9.247157206538213e-07,398,1.2455653750140117
MSFT_2024-02-01,sqrt,1,2.891726065351132e-05,1.8884661199104922e-05,1.3920108030723308e-06,329,0.6530584423394138
MSFT_2024-02-01,sqrt,2,4.70100224334559e-05,2.4406574265275747e-05,1.8385857548722394e-06,362,0.5191781029210097
MSFT_2024-02-01,sqrt,3,6.292768014078473e-05,1.7216485276931465e-05,1.1583819060189797e-06,363,0.27359160926342657
MSFT_2024-02-01,sqrt,4,7.087294990258669e-05,3.593183334096064e-05,2.0206582924605728e-06,404,0.5069893858001981
MSFT_2024-02-01,sqrt,5,8.587165878587185e-05,4.245035431326775e-05,2.4719557347454673e-06,321,0.4943465039975675
MSFT_2024-02-01,sqrt,6,9.998288204063334e-05,5.8094174939010086e-05,2.6459818333233606e-06,360,0.5810412117886383
MSFT_2024-02-01,sqrt,7,0.00012057638286429625,7.541739709595277e-05,3.385732116439958e-06,362,0.6254740381524958
MSFT_2024-02-01,sqrt,8,0.00015177860617406622,8.997541734705129e-05,3.920582749878782e-06,362,0.5928069812675946
MSFT_2024-02-01,sqrt,9,0.00023852295594185648,0.00012812474776336826,5.962566359356527e-06,363,0.5371589801805097
MSFT_2024-04-01,sqrt,0,1.5727279326456845e-05,1.0766179168205288e-05,8.307078560307363e-07,285,0.6845544575592383
MSFT_2024-04-01,sqrt,1,4.403381081776088e-05,1.4954260528309712e-05,8.332325044927858e-07,359,0.339608592819724
MSFT_2024-04-01,sqrt,2,5.86142244978861e-05,2.2160609161849755e-05,1.6330209877050316e-06,205,0.37807561819143354
MSFT_2024-04-01,sqrt,3,7.310259311377865e-05,2.1463123779293592e-05,1.3508273878609092e-06,281,0.29360276927369544
MSFT_2024-04-01,sqrt,4,8.433020635739557e-05,3.280695378048685e-05,1.877876031235304e-06,287,0.38902968695996504
MSFT_2024-04-01,sqrt,5,0.00010117461559196066,4.0155391747576094e-05,2.1294136015328163e-06,280,0.39689196259982473
MSFT_2024-04-01,sqrt,6,0.00012045141729042207,5.4152472999868805e-05,2.3755231734667283e-06,280,0.4495793758017893
MSFT_2024-04-01,sqrt,7,0.00014712349401686692,7.609932339371176e-05,3.2511373259226136e-06,283,0.5172479344800456
MSFT_2024-04-01,sqrt,8,0.00018456566348718916,0.00010279098399393064,4.267166681684327e-06,284,0.5569344917781277
MSFT_2024-04-01,sqrt,9,0.00028232406033114137,0.00014256098184728947,5.516676553759792e-06,281,0.5049551273812014
MSFT_2024-10-01,sqrt,0,1.5107177967202645e-05,1.9333847254362364e-05,1.069585161618045e-06,411,1.279778877056703
MSFT_2024-10-01,sqrt,1,2.6367086220649174e-05,1.9392843408815542e-05,1.0411916335610938e-06,406,0.735494367732912
MSFT_2024-10-01,sqrt,2,3.5440713939929636e-05,3.193564080764688e-05,1.7934668472481222e-06,377,0.9011003802512644
MSFT_2024-10-01,sqrt,3,5.094128809837316e-05,3.939546232942302e-05,2.3667688584268418e-06,385,0.7733503372224532
MSFT_2024-10-01,sqrt,4,7.039317407919605e-05,4.730735166985158e-05,2.7456616863580277e-06,385,0.6720445879685479
MSFT_2024-10-01,sqrt,5,8.620535574495493e-05,4.195316672347883e-05,2.471546566920576e-06,397,0.4866654323381073
MSFT_2024-10-01,sqrt,6,9.830894791037704e-05,6.998556356170064e-05,3.1608899269263383e-06,389,0.7118941362845496
MSFT_2024-10-01,sqrt,7,0.00012070523409104217,8.144002279918579e-05,3.5442004459848796e-06,391,0.6747016681791901
MSFT_2024-10-01,sqrt,8,0.00015182132333765378,0.00010078763218217682,4.436235489460474e-06,393,0.6638568941862206
MSFT_2024-10-01,sqrt,9,0.00023506596465365067,0.0001540746167583355,6.564159932652219e-06,392,0.6554526810606168
MSFT_2024-12-02,sqrt,0,1.2522339893703189e-05,1.572038500086137e-05,1.2664329707031411e-06,205,1.255387182771353
MSFT_2024-12-02,sqrt,1,2.7734673153438074e-05,2.0943331700327703e-05,3.0937883783417434e-06,201,0.7551317293144846
MSFT_2024-12-02,sqrt,2,4.4225656467399074e-05,2.49636164090035e-05,2.243367759672122e-06,196,0.5644600533494719
MSFT_2024-12-02,sqrt,3,6.716059023000983e-05,3.270113676427933e-05,3.0195129069135645e-06,200,0.48690960952375983
MSFT_2024-12-02,sqrt,4,8.698306745325657e-05,3.2528721869727504e-05,2.6952089876960876e-06,201,0.37396613872243545
MSFT_2024-12-02,sqrt,5,0.00011140427741925146,5.8146503800293626e-05,4.890739513349117e-06,199,0.5219413935200076
MSFT_2024-12-02,sqrt,6,0.00013974405474098637,7.254863484435322e-05,4.882242705448914e-06,202,0.5191536411249916
MSFT_2024-12-02,sqrt,7,0.00016933143526528,8.907905168949273e-05,5.4413205148586555e-06,199,0.5260632885437878
MSFT_2024-12-02,sqrt,8,0.00021034751627617703,0.00011321972952915704,6.848916853628901e-06,200,0.5382508504664468
MSFT_2024-12-02,sqrt,9,0.00031182180979298776,0.00017438670319983677,1.2070704683904907e-05,201,0.5592511419121344
INTC_2024-08-02,sqrt,0,7.405441826956932e-05,2.8126266014014982e-05,4.9101941369512205e-06,242,0.3798053738216011
INTC_2024-08-02,sqrt,1,0.00011702760511227581,7.419018522266492e-05,1.3715410267562156e-05,79,0.6339545712439997
INTC_2024-08-02,sqrt,2,0.0001493122444032255,6.990899026750307e-05,1.5417848866593325e-05,94,0.4682066802151216
INTC_2024-08-02,sqrt,3,0.00020954538600475352,0.0001258170760653206,1.1856461959601892e-05,138,0.6004287589633037
INTC_2024-08-02,sqrt,4,0.00031901718663584106,0.00019721162936883069,1.8082938252118994e-05,138,0.6181849681783705
INTC_2024-08-02,sqrt,5,0.00044668264300436384,0.00023135320632360168,1.93103620886586e-05,138,0.517936414022117
INTC_2024-08-02,sqrt,6,0.0005672882164749553,0.00035521254510960165,2.7326786701384045e-05,138,0.6261588638608425
INTC_2024-08-02,sqrt,7,0.0007029882539224062,0.00039933472051654334,3.218170804849119e-05,138,0.5680531904884726
INTC_2024-08-02,sqrt,8,0.0008956333974141274,0.000637319231982538,4.158293453410284e-05,138,0.7115849339948755
INTC_2024-08-02,sqrt,9,0.001517711141762611,0.0007282356268687418,6.014046758187368e-05,138,0.4798249197953421
INTC_2024-02-01,sqrt,0,7.10458423032519e-05,2.6511521245861104e-05,5.562665404772859e-06,87,0.373160770375547
INTC_2024-02-01,sqrt,1,0.0001377983937651354,7.642250703438324e-05,6.498796951251747e-06,86,0.5545965010639988
INTC_2024-02-01,sqrt,2,0.00018933481496211346,0.00010437079335813757,7.72318766637062e-06,84,0.5512498764636737
INTC_2024-02-01,sqrt,3,0.00023560398164747406,0.00013322315240455173,1.1315544426284405e-05,84,0.5654537392491475
INTC_2024-02-01,sqrt,4,0.0002859457051195266,0.0001642513173533105,1.5382024727485955e-05,85,0.574414353538385
INTC_2024-02-01,sqrt,5,0.0003348329399177801,0.00018856635612267823,1.6590018801599826e-05,85,0.5631654883446702
INTC_2024-02-01,sqrt,6,0.0003849367828089515,0.00020216904952266416,1.8006159142284393e-05,85,0.5252006525523516
INTC_2024-02-01,sqrt,7,0.0004451371275493902,0.00025226148727060753,2.1956073497682598e-05,85,0.5667051154761694
INTC_2024-02-01,sqrt,8,0.00053518019772521,0.00032824635171694645,2.3615632992075876e-05,85,0.6133379992611117
INTC_2024-02-01,sqrt,9,0.000763751712038225,0.000427546130502301,3.524894684664e-05,86,0.5597972793557584
INTC_2024-04-01,sqrt,0,6.126554918966468e-05,1.6416538540862072e-05,4.23403528043398e-06,103,0.26795709428866904
INTC_2024-04-01,sqrt,1,0.00010970416288475402,2.6625040549843604e-05,7.221862671453126e-06,72,0.2426985435166543
INTC_2024-04-01,sqrt,2,0.00015173202167336773,4.6773363283944886e-05,7.310012889992877e-06,82,0.30826296761954125
INTC_2024-04-01,sqrt,3,0.0001991127368684204,9.177214756383225e-05,9.784384646302075e-06,86,0.4609054599278498
INTC_2024-04-01,sqrt,4,0.00024891652369850585,0.00011410566692422675,1.1374918222469642e-05,84,0.45840937045398594
INTC_2024-04-01,sqrt,5,0.00029529047238036803,0.0001458970567597623,1.384306291690291e-05,85,0.49407979737263635
INTC_2024-04-01,sqrt,6,0.0003522189611328928,0.00017903551386710959,1.8806589810422957e-05,85,0.5083074269802278
INTC_2024-04-01,sqrt,7,0.00040932790585570183,0.00021219496545731495,1.703827808626087e-05,85,0.5183984830296884
INTC_2024-04-01,sqrt,8,0.0005168733876825956,0.0003050053005729528,2.5249891129379945e-05,85,0.5900967390494712
INTC_2024-04-01,sqrt,9,0.0008237465422047101,0.0004028536273555953,3.536148753998064e-05,86,0.4890504623878369
INTC_2024-10-01,sqrt,0,8.51570435334925e-05,1.970421020312372e-05,7.733510063011862e-06,67,0.2313867342678941
INTC_2024-10-01,sqrt,1,0.0001870039919276338,9.501908017212643e-05,1.4459864875982267e-05,58,0.5081125765962077
INTC_2024-10-01,sqrt,2,0.00025763257543469966,0.0001884179093291262,2.0799480859431983e-05,62,0.7313434995990372
INTC_2024-10-01,sqrt,3,0.0003464583292033834,0.00020983231237080798,2.5155755515177193e-05,63,0.605649495722266
INTC_2024-10-01,sqrt,4,0.0004388500629029882,0.0003269525634778437,3.422765945944682e-05,62,0.7450211156745795
INTC_2024-10-01,sqrt,5,0.0005299957392267089,0.00034108888313584416,4.491178324187996e-05,62,0.6435691042224422
INTC_2024-10-01,sqrt,6,0.0006332673919332376,0.0004269705929772018,5.43673428199575e-05,63,0.6742342941008642
INTC_2024-10-01,sqrt,7,0.0007540419504831933,0.00047279543868863634,5.601792880736771e-05,62,0.6270147680585503
INTC_2024-10-01,sqrt,8,0.0009525932179376979,0.000504912272489195,6.502308452244196e-05,62,0.5300397514715642
INTC_2024-10-01,sqrt,9,0.0016269536868148747,0.0007665697525533221,8.380756722862586e-05,63,0.4711687608355058
INTC_2024-12-02,sqrt,0,5.9594893259199267e-05,3.959229670690706e-05,7.261459545244291e-06,192,0.6643572048146166
INTC_2024-12-02,sqrt,1,0.00013098361711115893,9.497740727296776e-05,9.69040110898024e-06,189,0.7251090584280125
INTC_2024-12-02,sqrt,2,0.00018858192167477885,0.0001209528751086264,1.1816734650407062e-05,190,0.641381072132763
INTC_2024-12-02,sqrt,3,0.0002498852139325008,0.00018111790826670876,1.5399345289982146e-05,191,0.7248044228644616
INTC_2024-12-02,sqrt,4,0.0003184951199362546,0.00027295418013241376,2.0078687683071136e-05,190,0.8570121268641239
INTC_2024-12-02,sqrt,5,0.00037947596255392745,0.00029275126423034214,2.2194468880987518e-05,190,0.771461945204867
INTC_2024-12-02,sqrt,6,0.0004505637173407193,0.00035749892437580077,2.466815650575689e-05,191,0.7934480976093725
INTC_2024-12-02,sqrt,7,0.0005290466562781653,0.0003768529221139186,3.079233017480772e-05,190,0.7123245514206116
INTC_2024-12-02,sqrt,8,0.000645208543621222,0.0005558732946591336,3.840158168579934e-05,190,0.8615405052439389
INTC_2024-12-02,sqrt,9,0.0010823003372416277,0.0008402282384266802,5.344904021635724e-05,191,0.7763355600240344
AAPL_2024-02-01,sqrt,0,1.7877384280407478e-05,1.1616433637289581e-05,8.284681005501567e-07,501,0.6497837410152045
AAPL_2024-02-01,sqrt,1,4.8620686991390545e-05,1.5225027665832394e-05,7.318101892887536e-07,777,0.31313888404185547
AAPL_2024-02-01,sqrt,2,5.6931212509818906e-05,2.5677910915869368e-05,1.6716303620780285e-06,232,0.4510339721192607
AAPL_2024-02-01,sqrt,3,7.143079789265177e-05,2.576699973769781e-05,9.723463052113715e-07,660,0.36072675229557405
AAPL_2024-02-01,sqrt,4,8.05391155827175e-05,3.816077169238861e-05,1.7892003096286455e-06,336,0.4738166221007937
AAPL_2024-02-01,sqrt,5,9.326531138289163e-05,4.196525248228641e-05,1.9621373305840787e-06,496,0.44995563580978315
AAPL_2024-02-01,sqrt,6,0.00010706944798962638,5.129532925265668e-05,1.9695412590558773e-06,502,0.4790846522121467
AAPL_2024-02-01,sqrt,7,0.0001262569402483068,6.869812661362314e-05,2.405505736777559e-06,499,0.5441136659776168
AAPL_2024-02-01,sqrt,8,0.0001554952846478314,8.986124317195466e-05,3.096396125177071e-06,499,0.5779033324095587
AAPL_2024-02-01,sqrt,9,0.00024162866105766797,0.00012688304413004494,4.483224579771307e-06,501,0.5251158681865251
AAPL_2024-04-01,sqrt,0,2.2576915392178357e-05,7.944823868722117e-06,7.112312439527502e-07,348,0.3519003252089325
AAPL_2024-04-01,sqrt,1,3.473347108338267e-05,1.6742315965867504e-05,1.5716513275645924e-06,130,0.48202254032357367
AAPL_2024-04-01,sqrt,2,4.3572462595552436e-05,1.9892816915069853e-05,1.4303368682729108e-06,241,0.4565456191842682
AAPL_2024-04-01,sqrt,3,5.3372477939252915e-05,2.655844339151925e-05,1.8053415313889888e-06,237,0.49760559031468127
AAPL_2024-04-01,sqrt,4,6.33582950654692e-05,3.074922502164345e-05,1.800326421602688e-06,242,0.48532279774684206
AAPL_2024-04-01,sqrt,5,7.443088522993368e-05,3.579610995901848e-05,1.959146688546559e-06,235,0.48093086422976533
AAPL_2024-04-01,sqrt,6,8.71574904164444e-05,4.67146944037665e-05,2.7573692268108265e-06,238,0.535980260337471
AAPL_2024-04-01,sqrt,7,0.00010521430158889077,5.820580556077053e-05,3.25537728736949e-06,238,0.5532119177885252
AAPL_2024-04-01,sqrt,8,0.00013380470931080322,7.075970573307028e-05,3.879293097437161e-06,239,0.5288282161183787
AAPL_2024-04-01,sqrt,9,0.00020785721295326788,0.00010484383799517137,5.991148009380104e-06,239,0.5044031742056658
AAPL_2024-06-03,sqrt,0,1.0829052156044951e-05,1.0461468326530407e-05,6.791014628499676e-07,425,0.9660557706974057
AAPL_2024-06-03,sqrt,1,3.334496069705312e-05,1.4557736046450478e-05,6.079505688798249e-07,643,0.43657979323205587
AAPL_2024-06-03,sqrt,2,3.8735489934983595e-05,2.5336062764924954e-05,1.7759586723435687e-06,198,0.6540787997634935
AAPL_2024-06-03,sqrt,3,4.819271097071077e-05,2.2531376400639933e-05,9.575840161847472e-07,482,0.4675266434862614
AAPL_2024-06-03,sqrt,4,5.6517885195355344e-05,3.184085913043316e-05,1.4277884959200878e-06,363,0.5633766907656667
AAPL_2024-06-03,sqrt,5,6.67494932195666e-05,3.8059291294796846e-05,1.6772088254960296e-06,422,0.570180977548461
AAPL_2024-06-03,sqrt,6,7.825739778126735e-05,4.6247535434370614e-05,1.7563004219886375e-06,425,0.5909669468391268
AAPL_2024-06-03,sqrt,7,9.288127676059031e-05,6.539546047798242e-05,2.2784762374165166e-06,418,0.7040758133261346
AAPL_2024-06-03,sqrt,8,0.00011361788826944382,8.609971970538516e-05,3.163354235406723e-06,422,0.7578007390984106
AAPL_2024-06-03,sqrt,9,0.00017269508838831443,0.00014788455389861172,5.1337950354715515e-06,422,0.8563332940082531
AAPL_2024-08-01,sqrt,0,1.6519360394673925e-05,1.1173651048799274e-05,5.562655325403555e-07,986,0.6763973169567641
AAPL_2024-08-01,sqrt,1,3.292946606410379e-05,2.0691342759235317e-05,9.420139042089399e-07,682,0.6283534242236264
AAPL_2024-08-01,sqrt,2,5.190818612246452e-05,2.020916598983012e-05,7.746266633673481e-07,1133,0.3893252201522048
AAPL_2024-08-01,sqrt,3,6.0465705037596255e-05,3.4444562929829843e-05,1.4926494271610357e-06,531,0.5696545324066422
AAPL_2024-08-01,sqrt,4,7.259610246362632e-05,4.1153931397678334e-05,1.3888406048889516e-06,848,0.5668889926742028
AAPL_2024-08-01,sqrt,5,8.708203393066246e-05,5.7473953408961524e-05,1.848476613612057e-06,812,0.6599978298017724
AAPL_2024-08-01,sqrt,6,0.00010505922792449591,7.095413193660224e-05,2.1767302719870632e-06,837,0.675372676330685
AAPL_2024-08-01,sqrt,7,0.00012781298925693542,0.00010202654421985806,2.8208295755041243e-06,827,0.7982486350801147
AAPL_2024-08-01,sqrt,8,0.00015973325489278132,0.0001411054248704999,3.5511579314675643e-06,831,0.8833816412569501
AAPL_2024-08-01,sqrt,9,0.00023358214437694478,0.00021945590429381379,5.42125345861392e-06,832,0.939523459206134
