q,impact,n,symbol
0.0005474558627089906,0.029976328924478914,1060,SYF
0.0007277652228621006,0.032192312949353735,1061,SYF
0.0009015842554053103,0.03582656939609736,1060,SYF
0.001089743075659674,0.039042583229297746,1060,SYF
0.001294475549168092,0.042015720621104195,1061,SYF
0.0015304296637876648,0.043380035642983865,1060,SYF
0.001795389289225359,0.05143040943621462,1060,SYF
0.002134142139469363,0.05284206286340806,1061,SYF
0.0026066468026325527,0.0591172808837932,1060,SYF
0.0034074010405996296,0.07083796927081114,1060,SYF
0.006627133479562888,0.08970861778592379,1061,SYF
0.0003072353864753041,0.028350833627853754,1043,SYY
0.0005907081422951185,0.030342004842595444,1043,SYY
0.0008111137690332452,0.036888685373399295,1042,SYY
0.0010226730830314088,0.03968786555956557,1043,SYY
0.00124659807258692,0.04231101663861546,1042,SYY
0.0014846292770177522,0.04549419826413073,1043,SYY
0.00174667656273137,0.04892365798152819,1043,SYY
0.0020620926354555946,0.05236863916227621,1042,SYY
0.0024608367707625325,0.05815370120839925,1043,SYY
0.0030035629515846457,0.06213466430998973,1042,SYY
0.003935409551393653,0.06913722902058018,1043,SYY
0.00785946537855875,0.08800130332665593,1043,SYY
0.00024593323531993893,0.026445725517182297,986,TER
0.0004557343756312422,0.033024596845665104,985,TER
0.0006241120495566807,0.04023080974189628,986,TER
0.0007913745175485844,0.04331739934260004,985,TER
0.0009711224962965013,0.046268766694617734,985,TER
0.0011539113679123148,0.04995617778512366,986,TER
0.0013619031519754795,0.05455950679295024,985,TER
0.0016083603427253686,0.06020234098230379,985,TER
0.0019389422677079228,0.06540102134528564,986,TER
0.002398315215387561,0.06926951830616204,985,TER
0.0031802347758444942,0.0776843198895925,985,TER
0.0072384651069230645,0.09458351972262433,986,TER
0.00026566075199493483,0.025094170063931217,904,TROW
0.0005413142746137438,0.030303266368317545,904,TROW
0.0007666846149659324,0.035261219580752706,904,TROW
0.000991808232517142,0.04125033622476357,904,TROW
0.0012178770602323504,0.043556401745705034,903,TROW
0.0014653434022704466,0.0482727023974328,904,TROW
0.0017597518335125794,0.05048036174766986,904,TROW
0.0021034683600039115,0.05503745662014899,904,TROW
0.0025352109184864323,0.059998905657142276,903,TROW
0.0031543971814548557,0.06949898478298352,904,TROW
0.004206276790020627,0.08208718998190213,904,TROW
0.009356994687671661,0.09224822585146829,904,TROW
0.0002733065352436487,0.022752807099316586,857,TTWO
0.0005344115119693751,0.031850296341755034,856,TTWO
0.0007657338041979752,0.040746298404200146,856,TTWO
0.0009852185474492183,0.04336548401017001,857,TTWO
0.0012087956920941406,0.04654504915146747,856,TTWO
0.0014492357388474404,0.05301651589903493,856,TTWO
0.0017250310563510756,0.054003164615890414,856,TTWO
0.002060386872974395,0.059264685871315274,857,TTWO
0.0024969946080180138,0.06792020624168468,856,TTWO
0.0030752259417558495,0.07207583225904067,856,TTWO
0.004052681087451985,0.08069977012504922,856,TTWO
0.008608994230065815,0.09586909538391196,857,TTWO
0.00023242614039303356,0.018206030308732954,1034,UAL
0.0003831370057905886,0.026549873918505027,1033,UAL
0.0005034301556898009,0.03337787456925233,1034,UAL
0.0006271017450033065,0.036106942308042955,1033,UAL
0.0007500914607653407,0.04123787981905851,1034,UAL
0.0008885202452313717,0.04401300468008802,1033,UAL
0.00105230739441852,0.05049266502417259,1033,UAL
0.0012513485466981843,0.05355955668336087,1034,UAL
0.0015137638648829675,0.06051786585517136,1033,UAL
0.0019091654170477288,0.07112886969339287,1034,UAL
0.002645838090325861,0.08345984004529222,1033,UAL
0.0079623514340016,0.11794578807022499,1034,UAL
0.00029514276957639336,0.019635963068961388,842,UBER
0.0004627783180174112,0.029156684000391297,841,UBER
0.0005842708807561482,0.029749277769209163,842,UBER
0.0007076844835340638,0.03403823595865974,841,UBER
0.0008225979495456838,0.038489349147031934,842,UBER
0.0009613806115495583,0.03959577340153706,841,UBER
0.0011164973677778908,0.04630689960482808,841,UBER
0.001295259931292957,0.04661109327695227,842,UBER
0.0015290230605491703,0.05296308649593517,841,UBER
0.0018687654778548292,0.06145438537634336,842,UBER
0.0024521281419626847,0.07354648094686168,841,UBER
0.004923881352081389,0.10128939107789676,842,UBER
0.00028509961766529763,0.024469871325287745,504,UHS
0.0006985469780520769,0.02946932648502826,503,UHS
0.00111798178920396,0.035293833795979196,503,UHS
0.001546321552182048,0.03809975712259064,504,UHS
0.002026952524487023,0.04029835981456003,503,UHS
0.0025051687410472603,0.047078249652753514,503,UHS
0.0030697513698768023,0.053346218582223257,503,UHS
0.003725320787730991,0.047950510447215676,504,UHS
0.004599142609422765,0.055624361676303864,503,UHS
0.005801167330080731,0.060679942236989144,503,UHS
0.007870286814747723,0.06754369175023113,503,UHS
0.014710392767114397,0.07057749761717678,504,UHS
0.000310244994642742,0.02461065452049903,1114,UPS
0.0005592422618480575,0.03051896782656651,1113,UPS
0.0007471164519899373,0.03435493491541763,1113,UPS
0.0009233738042502038,0.03611041711240356,1113,UPS
0.0011052820485619608,0.043363605931190846,1113,UPS
0.0012944184742300073,0.04609676328582931,1113,UPS
0.0015131886085773317,0.0496356794540527,1113,UPS
0.001774730337942143,0.05369357564636816,1113,UPS
0.0020962306347062564,0.058799263363668655,1114,UPS
0.002552052077491699,0.06500321107255307,1111,UPS
0.003316357519687113,0.07272702514855148,1114,UPS
0.006550623354009875,0.09076366421144287,1113,UPS
0.00027475796717610135,0.02277533933682087,581,VMC
0.0006747596555616751,0.028257633687601636,580,VMC
0.001060661671252784,0.03738241929971507,580,VMC
0.0014851537740582339,0.04284266741003693,580,VMC
0.0019201148365439284,0.04159011938315529,580,VMC
0.0024029010983344094,0.04979358096711808,580,VMC
0.002908924805979876,0.056601382444838824,580,VMC
0.0035319316103762264,0.06021597379647016,580,VMC
0.004329182301906889,0.05962770970438202,580,VMC
0.0054917218396948325,0.06697610129970734,580,VMC
0.007340067526053901,0.07422694713028329,580,VMC
0.014225640333018808,0.07486718839789207,581,VMC
0.0002724020945129981,0.017873445548761933,625,VRSN
0.0006429756118133874,0.026047234968342207,624,VRSN
0.001021120761415367,0.03383032291805234,624,VRSN
0.0013936165796323802,0.03855653656374449,624,VRSN
0.0018091208006597987,0.04303096322450178,624,VRSN
0.002248188512097566,0.04678492158331612,624,VRSN
0.0027640413584441178,0.05075927578458366,624,VRSN
0.0033564717168685075,0.05648782824618385,624,VRSN
0.004146302461250431,0.06012727362132311,624,VRSN
0.005216400318973437,0.06797046322710967,624,VRSN
0.006963603778426008,0.07926220221878798,624,VRSN
0.014182742500893547,0.09049273878810084,625,VRSN
0.00027175926445685637,0.023165030197355208,1017,VST
0.00047370977198735875,0.02930643046962059,1016,VST
0.0006272502852564487,0.03569161423222493,1017,VST
0.0007789619047007741,0.03988250305128487,1016,VST
0.0009347225613633121,0.03956218427986301,1017,VST
0.0011035290340381569,0.045652396251265756,1016,VST
0.0012950829175424456,0.049190609641330436,1016,VST
0.0015256174666043476,0.0566079602460922,1017,VST
0.0018189541114751956,0.05658867793565552,1016,VST
0.0022553599156349214,0.06512635955974753,1017,VST
0.0030015205043967957,0.07386249832290565,1016,VST
0.006988805013665808,0.08541958094787772,1017,VST
0.0002284698980451484,0.016559630444227823,465,VTRS
0.0005151587278138933,0.0331954625792935,463,VTRS
0.0008376000320154509,0.05162441899643304,464,VTRS
0.001157735811030372,0.0593014600158461,464,VTRS
0.0014838760678301563,0.060873883614667994,464,VTRS
0.0018805994691939332,0.07610877908057952,464,VTRS
0.0023335193621333134,0.07069003448476789,463,VTRS
0.002879761518886445,0.0797231240546782,464,VTRS
0.003609654878340273,0.08317370458574379,464,VTRS
0.004748987944875334,0.09099476906783481,464,VTRS
0.006898975243362694,0.10947385566574706,464,VTRS
0.02117068366515779,0.1259613398540867,464,VTRS
0.0002632749427405152,0.02639370810158358,724,WAB
0.0006212144726633825,0.033746150665374716,723,WAB
0.0009527826511133839,0.03465964644580821,723,WAB
0.0012994839233376472,0.04135409458456837,723,WAB
0.0016482202350003702,0.046398193088279284,723,WAB
0.0020311565116994173,0.049630004190141463,723,WAB
0.002459507663180281,0.05318142137497778,723,WAB
0.0029689177143524055,0.058725391796499576,723,WAB
0.0036316393890552657,0.06143702873608101,723,WAB
0.004536922293619409,0.06522018302233541,723,WAB
0.0060371139518388415,0.07064017157341652,723,WAB
0.012223160362431972,0.07597126175457868,724,WAB
0.00028138315881304915,0.025412154646764447,1067,WYNN
0.0005081260189830564,0.03020037577671961,1066,WYNN
0.0006914183904248841,0.03386159386414467,1067,WYNN
0.0008633933805589544,0.037753328151296325,1066,WYNN
0.0010478672797410375,0.042955747512463616,1068,WYNN
0.0012603749878882416,0.04530217982885421,1065,WYNN
0.00149300956517035,0.05278416884829517,1066,WYNN
0.0017719566403774651,0.056549314335155476,1067,WYNN
0.0021372255404145573,0.05959396158802511,1066,WYNN
0.002639091907066017,0.07153939916299736,1067,WYNN
0.003545630810164169,0.08039125881404996,1066,WYNN
0.008173121254833838,0.10415559432396612,1067,WYNN
0.00030323388569524314,0.02415524193596771,938,YUM
0.0006397457205519947,0.03001613370043297,937,YUM
0.0008956999383678393,0.03519322564621206,937,YUM
0.0011530973456763869,0.03980468917202897,937,YUM
0.0014116736710796962,0.04431756305279791,937,YUM
0.0016953798123127766,0.04664868722795907,938,YUM
0.0020264156593161426,0.05090563455825263,937,YUM
0.0024351070121860323,0.05483664113996972,937,YUM
0.0029423992129459444,0.06351783965144597,937,YUM
0.0035956073433738253,0.06588595056854162,937,YUM
0.004740048429697056,0.07265437217970132,937,YUM
0.008894570547784284,0.08192438062516356,938,YUM
0.00031248477373829135,0.02370422153690658,823,ZBH
0.0006857994067018334,0.03045987499495899,823,ZBH
0.0010138502031780407,0.037235842775953945,823,ZBH
0.001342326355903821,0.03820733449212502,823,ZBH
0.0016868249041630983,0.04318461204777958,823,ZBH
0.0020695158508908544,0.047430597358999474,823,ZBH
0.0024979892015788525,0.04602386070653373,823,ZBH
0.0029974746162848283,0.05268413728982168,823,ZBH
0.003632233519955331,0.053153894765986594,823,ZBH
0.00451111904199086,0.06256855648904931,823,ZBH
0.006042787443380005,0.06716137349451229,823,ZBH
0.011391045994912068,0.07397810689237025,823,ZBH
